"size","dist_km","renovated","location","size_cat","dist_cat","price"
172.45926290052,30.4831046006875,"No","Urban","Medium","Far",2072843.31075839
173.573090473656,23.9638432478532,"Yes","Urban","Medium","Far",2160945.03788538
272.092896292452,49.8074410919799,"Yes","Rural","Large","Near",2020728.41617979
59.1760899522342,16.087705762824,"Yes","Urban","Small","Far",1385252.9219513
100.935953389853,94.0788337599952,"No","Rural","Small","Far",994023.27876268
178.445284790359,68.8384513877099,"No","Rural","Medium","Far",1413503.63363349
109.084972250275,72.8485238394933,"No","Rural","Small","Far",1063682.08721559
193.858917464968,10.6786743901903,"No","Urban","Medium","Near",2136735.15787071
170.564477867447,74.0942399000051,"Yes","Rural","Medium","Far",1456841.43242847
192.338172183372,2.37717686698306,"Yes","Urban","Medium","Near",2336892.94585773
86.0380787751637,31.3543673879467,"No","Urban","Small","Far",1347085.55136072
86.4271906437352,62.4217965011485,"No","Rural","Small","Near",980723.59913496
153.070778248366,66.0576097364537,"No","Rural","Medium","Near",1278351.37413444
220.75257061515,13.7903764161747,"No","Urban","Large","Near",2359637.05074
213.356955104973,64.9567613773979,"No","Rural","Medium","Near",1581143.27443359
278.996583260596,30.2421448837267,"No","Urban","Large","Far",2701941.11709055
253.278283122927,12.5470678237034,"Yes","Urban","Large","Near",2799562.13530387
218.972500308882,18.3090015026974,"No","Urban","Medium","Far",2349210.95486024
251.874777325429,57.1981650136877,"No","Rural","Large","Near",1780510.49576362
82.0161049021408,30.2002137666568,"No","Urban","Small","Far",1413809.03716139
112.694633495994,16.8046562238596,"Yes","Urban","Small","Far",1764654.70127725
132.886747899465,52.7745881694136,"No","Rural","Medium","Near",1282298.62347362
151.817322487477,8.40095281705726,"Yes","Urban","Medium","Near",1944825.50447506
208.84189424105,12.4513553680154,"Yes","Urban","Medium","Near",2380675.80365454
252.153011225164,84.1000709030777,"No","Rural","Large","Far",1766376.76221476
114.700300339609,90.3222878481029,"No","Rural","Small","Far",1015996.25726835
254.866784974001,26.0564565474633,"No","Urban","Large","Far",2614486.60194348
53.8694172399119,11.1754917653743,"No","Urban","Small","Near",1224327.99254047
213.600191648584,3.91409159696195,"No","Urban","Medium","Near",2303016.92974244
252.929896069691,31.0504481159151,"No","Urban","Large","Far",2646766.75286812
165.342231700197,35.8271269727265,"Yes","Rural","Medium","Near",1596350.29022027
100.854275410529,80.1479981146986,"No","Rural","Small","Far",956472.992613975
54.6920542954467,36.4303627371555,"Yes","Rural","Small","Near",964051.745504861
120.783174305689,1.66734442603774,"No","Urban","Small","Near",1708299.34618073
278.818156407215,62.5354042038089,"No","Rural","Large","Near",1822785.86253822
283.424130128697,11.0296849439619,"Yes","Urban","Large","Near",2944027.1591372
185.632903431542,19.3515360299498,"No","Urban","Medium","Far",2090177.79862
104.855636495631,74.1695091180736,"Yes","Rural","Small","Far",1162180.26574973
172.356951003894,89.4601391756441,"No","Rural","Medium","Far",1461118.30661256
250.287184037734,61.1926752730506,"Yes","Rural","Large","Near",1909715.34132135
151.907664444298,7.88180628966074,"No","Urban","Medium","Near",1942001.86645886
75.927891721949,17.4936217471259,"No","Urban","Small","Far",1266227.92031948
120.14129369054,11.3907582585234,"No","Urban","Small","Near",1589261.14644534
140.36655514501,24.3560672632884,"No","Urban","Medium","Far",1844550.22380321
114.811210264452,72.1420923463302,"No","Rural","Small","Far",1079645.66616769
167.67045839224,8.03083349170629,"No","Urban","Medium","Near",1992935.28119106
141.461368312594,44.6973543486092,"No","Rural","Medium","Near",1235828.84044753
80.3180135670118,3.89642497163732,"Yes","Urban","Small","Near",1534639.2668362
61.7484201327898,24.2043473738013,"No","Urban","Small","Far",1192773.65957945
115.699076047167,80.6289609178202,"No","Rural","Small","Far",1044194.49689177
292.160291993059,9.70850225794129,"No","Urban","Large","Near",2899655.80269694
172.123870591167,45.3631250251783,"No","Rural","Medium","Near",1379573.90359733
169.455507432576,8.18340396834537,"Yes","Urban","Medium","Near",2231214.64643867
237.198220286518,81.1888429330429,"Yes","Rural","Large","Far",1799365.75797317
216.910057829227,11.8548188826535,"No","Urban","Medium","Near",2252670.65318177
62.3538991902024,23.5913674111944,"No","Urban","Small","Far",1233280.78907141
223.776311101392,48.1822312169243,"No","Rural","Large","Near",1697383.57146198
140.815391682554,52.2433761763386,"No","Rural","Medium","Near",1292333.68628556
271.033401845489,23.8964905277826,"No","Urban","Large","Far",2615416.26332538
243.824307410978,9.38817227771506,"No","Urban","Large","Near",2518823.65637622
84.8009103327058,11.4035487200599,"No","Urban","Small","Near",1481129.90063136
123.752317810431,48.9907115430105,"No","Rural","Small","Near",1214008.60402444
81.5206963568926,1.17589942959603,"No","Urban","Small","Near",1453357.33382259
197.475405945443,14.6479527489282,"No","Urban","Medium","Near",2178507.03840841
190.418902214151,74.495134583558,"No","Rural","Medium","Far",1415975.48214311
222.180280031171,16.8695812105434,"No","Urban","Large","Far",2376419.64007908
127.817702258471,84.4255170167889,"No","Rural","Small","Far",1146281.63520821
201.396710367408,21.8450823142193,"No","Urban","Medium","Far",2198428.17851796
297.758579731453,28.8505995215382,"No","Urban","Large","Far",2869995.68516763
235.801228799392,88.1856320792576,"No","Rural","Large","Far",1699280.08338166
68.9642825862393,95.1631878537592,"No","Rural","Small","Far",841525.132442095
162.792226602323,60.0218316941755,"No","Rural","Medium","Near",1334671.98637496
63.3842336363159,16.6053869019961,"No","Urban","Small","Far",1225280.35029521
134.888878511265,35.5031689978205,"No","Rural","Medium","Near",1293473.31953536
233.48803720437,16.9631039998494,"No","Urban","Large","Far",2450485.25701839
51.0267351171933,3.65130764106289,"No","Urban","Small","Near",1188487.55971082
242.977370577864,18.2527331559686,"No","Urban","Large","Far",2546049.96118274
165.743802802172,12.2932700978126,"No","Urban","Medium","Near",1981113.83614401
230.210087506566,17.9539875581395,"Yes","Urban","Large","Far",2664986.03487466
216.626429301687,20.4918137405766,"No","Urban","Medium","Far",2261939.75187494
193.018430157099,8.78597394877579,"No","Urban","Medium","Near",2115328.27533774
225.953237514477,15.3819414000027,"No","Urban","Large","Near",2334999.27807023
214.305265119765,4.21731418929994,"Yes","Urban","Medium","Near",2583724.82122597
122.338036261499,99.5829313446302,"No","Rural","Small","Far",1037528.66854007
74.3098639184609,4.03534061869141,"No","Urban","Small","Near",1378668.95459014
290.605330269318,8.06202139146626,"No","Urban","Large","Near",2801612.81911703
234.083507279865,5.5506391946692,"No","Urban","Large","Near",2443878.6459341
203.18086714251,62.0969882240752,"No","Rural","Medium","Near",1554466.13602682
79.9822202068754,90.3543162683491,"No","Rural","Small","Far",909028.913077219
187.564761622343,18.727890775539,"No","Urban","Medium","Far",2201548.8150067
115.689069451764,55.2067453623749,"No","Rural","Small","Near",1097084.72513715
274.590207799338,94.9683552974602,"No","Rural","Large","Far",1838874.10054284
52.294986450579,25.2714742299868,"No","Urban","Small","Far",1209594.28704956
109.058733982965,19.4425368418451,"No","Urban","Small","Far",1511417.87363416
82.511148834601,25.3334743368905,"No","Urban","Small","Far",1369008.36551003
131.558286678046,14.76391462225,"No","Urban","Small","Near",1738887.45414659
231.599722069222,70.8516028412851,"Yes","Rural","Large","Far",1934758.5856111
297.936308849603,80.621264790534,"No","Rural","Large","Far",1968728.75544105
228.783381939866,22.8855736897094,"No","Urban","Large","Far",2418423.04305751
176.109952747356,31.9462953258771,"Yes","Urban","Medium","Far",2207647.90213749
159.011917957105,9.83590227540117,"No","Urban","Medium","Near",1903710.43813902
287.206312653143,3.040327639319,"No","Urban","Large","Near",2874300.32489563
80.0453719100915,54.7897824761458,"No","Rural","Small","Near",942994.834368166
68.7862941529602,82.6365871360758,"No","Rural","Small","Far",773198.05986067
272.255373199005,14.5203343493631,"Yes","Urban","Large","Near",2864400.482949
156.113023764919,65.5435107817175,"No","Rural","Medium","Near",1338652.7193774
60.590169695206,21.4596289948095,"Yes","Urban","Small","Far",1406435.41743624
211.860535910819,1.51443770725746,"Yes","Urban","Medium","Near",2523393.43844138
167.154790612403,8.33996214065701,"No","Urban","Medium","Near",1985157.49028279
204.481530829798,16.3577319795731,"No","Urban","Medium","Far",2191469.6944542
117.703858134337,28.9986007912084,"Yes","Urban","Small","Far",1802862.97427043
89.3238216638565,73.976039144909,"No","Rural","Small","Far",857292.580384308
78.5635675536469,10.4441595049575,"No","Urban","Small","Near",1333012.79021815
176.920715789311,64.769081659615,"Yes","Rural","Medium","Near",1522247.82678355
187.008071877062,15.6177172042662,"No","Urban","Medium","Near",2224110.03526015
85.1615473628044,1.05548906966578,"No","Urban","Small","Near",1498696.7426812
92.4422625219449,2.89060289948247,"No","Urban","Small","Near",1480868.89147484
240.496330789756,70.9806814888725,"Yes","Rural","Large","Far",1965759.83122762
181.848735152744,15.8907488372643,"No","Urban","Medium","Near",2024275.74118845
265.247339394409,27.5632786985952,"No","Urban","Large","Far",2634287.32121661
218.388746969867,27.20247093949,"No","Urban","Medium","Far",2196013.93516592
53.2602574210614,46.7529718449805,"No","Rural","Small","Near",775263.506915249
223.299725342076,20.0109586040489,"No","Urban","Large","Far",2374116.22984043
272.92843303876,18.5883333596867,"No","Urban","Large","Far",2700317.93166725
207.962543831673,17.5512914694846,"No","Urban","Medium","Far",2274346.07555447
76.8236637348309,8.51602598757017,"No","Urban","Small","Near",1315030.97164629
280.266300961375,20.4124038068112,"Yes","Urban","Large","Far",2942758.15688724
218.840595288202,74.6144854876911,"Yes","Rural","Medium","Far",1750306.76856519
87.1484281495214,96.8841497774702,"Yes","Rural","Small","Far",1061375.22442109
236.3354605739,6.91812292078976,"No","Urban","Large","Near",2478348.28686571
285.649715468753,12.7295653104084,"No","Urban","Large","Near",2861848.05264109
155.195843905676,24.8265278707258,"Yes","Urban","Medium","Far",2077081.67224976
124.430769542232,35.8654062234564,"Yes","Rural","Small","Near",1389053.78785599
114.856667537242,21.6763844995294,"Yes","Urban","Small","Far",1752102.33171813
105.72032922646,47.5468061154243,"No","Rural","Small","Near",1079111.0049817
191.413585864939,43.0542078817962,"No","Rural","Medium","Near",1459450.07457477
239.1625332064,81.16715922195,"No","Rural","Large","Far",1678106.46516308
217.4008864793,81.3761554448865,"No","Rural","Medium","Far",1637953.455248
186.630698572844,27.313718103338,"Yes","Urban","Medium","Far",2260745.71928474
252.865914441645,72.0983318024082,"Yes","Rural","Large","Far",1952484.71248971
239.791700511705,85.5623831943376,"No","Rural","Large","Far",1678741.17498745
55.0171165494248,20.4891494143521,"No","Urban","Small","Far",1178590.46786859
145.225925033446,8.86305835074745,"No","Urban","Medium","Near",1855945.99684668
62.7200284041464,20.5324512355728,"No","Urban","Small","Far",1245126.76944225
249.475734320004,39.6788456547074,"No","Rural","Large","Near",1769503.2089814
280.924803297967,29.8312854290707,"No","Urban","Large","Far",2750902.58521233
185.649592615664,28.8987310226075,"Yes","Urban","Medium","Far",2187819.33742709
263.091150042601,46.0372812458081,"No","Rural","Large","Near",1771485.07113007
195.890715823043,68.9899956207955,"No","Rural","Medium","Far",1546802.97094388
217.080910876393,37.9808092315216,"No","Rural","Medium","Near",1728986.77946645
177.828649128787,57.2964592307108,"No","Rural","Medium","Near",1502128.39677457
240.687647322193,69.1026239295024,"No","Rural","Large","Far",1666732.18588824
275.840571976732,62.622648893157,"Yes","Rural","Large","Near",2069387.27423115
255.118628044147,43.1323006644379,"No","Rural","Large","Near",1827487.16405411
67.8579624043778,8.1126136003295,"Yes","Urban","Small","Near",1459242.96590411
50.9740857640281,28.178103167098,"No","Urban","Small","Far",1139797.75664956
63.0496539641172,23.7980437412625,"Yes","Urban","Small","Far",1449015.2625854
266.640044935048,5.82776282250416,"Yes","Urban","Large","Near",2884314.86756509
194.061292230617,27.8697425739374,"No","Urban","Medium","Far",2119302.61419726
128.460643009748,20.919778991607,"Yes","Urban","Small","Far",1939473.78640468
289.866445946973,18.4967670983169,"No","Urban","Large","Far",2800787.84620289
197.798439254984,73.4881324641174,"No","Rural","Medium","Far",1431451.28316025
182.852333947085,9.80446120759007,"No","Urban","Medium","Near",2039548.27438892
145.984167885035,90.0142586429138,"No","Rural","Medium","Far",1214732.70280364
129.888307373039,31.1371593652293,"No","Urban","Small","Far",1670711.26770615
252.096563822124,2.84101328568067,"No","Urban","Large","Near",2579145.2836509
60.4798746178858,37.0905609673355,"No","Rural","Small","Near",785278.123107353
140.935673681088,13.8667747436557,"No","Urban","Medium","Near",1767740.62237539
264.149241743144,56.0324172442779,"No","Rural","Large","Near",1853521.47773826
224.486644624267,2.24173314042855,"No","Urban","Large","Near",2339265.90953685
221.121618244797,28.1846676190617,"No","Urban","Large","Far",2277788.2188845
137.00376318302,9.22811163077131,"Yes","Urban","Medium","Near",1873398.56823577
188.670457352418,15.5120811242377,"Yes","Urban","Medium","Near",2312253.58989843
84.310904389713,7.89299436076544,"No","Urban","Small","Near",1459178.30320219
246.23288908042,42.3291798005812,"Yes","Rural","Large","Near",1880181.7814239
271.715642896015,23.3799812195357,"No","Urban","Large","Far",2734181.40632625
101.023970823735,13.5801473357715,"Yes","Urban","Small","Near",1622218.04588973
242.655740363989,9.82762952032499,"No","Urban","Large","Near",2576000.93884313
199.090740189422,23.1586986792972,"No","Urban","Medium","Far",2179195.72757721
289.417435601354,76.1783772672061,"No","Rural","Large","Far",1982649.34419336
89.6720994031057,10.249353162013,"No","Urban","Small","Near",1489586.20258388
181.493568536825,29.0052194866585,"Yes","Urban","Medium","Far",2217632.0933009
268.287841882557,16.7282086694613,"No","Urban","Large","Far",2656217.37597235
267.426517570857,43.6525854794309,"No","Rural","Large","Near",1981359.78420689
55.9221608098596,44.8401095590089,"Yes","Rural","Small","Near",1047191.14100844
293.972423369996,74.1998884041095,"Yes","Rural","Large","Far",2165938.2464102
172.556049551349,47.5397679256275,"No","Rural","Medium","Near",1440913.51199021
147.292580758221,57.2808165563038,"No","Rural","Medium","Near",1196405.15563791
154.38873997191,76.7092141491594,"No","Rural","Medium","Far",1159744.79048575
73.2314551249146,29.3228351729922,"No","Urban","Small","Far",1254618.98137023
90.4523025499657,1.96928052511066,"No","Urban","Small","Near",1498217.48689481
151.35412379168,4.45311236276757,"Yes","Urban","Medium","Near",2041044.47216135
135.453611041885,45.114785322221,"No","Rural","Medium","Near",1159325.49420208
153.814363304991,15.8465938912705,"No","Urban","Medium","Near",1852363.65613255
126.013117271941,44.802747136564,"No","Rural","Small","Near",1243069.81576277
190.070134366397,25.2129549105885,"No","Urban","Medium","Far",2055517.98006226
88.9685376430862,25.3830335285747,"Yes","Urban","Small","Far",1529234.5739992
289.144941035192,57.0100277854363,"No","Rural","Large","Near",1945195.37914875
60.9916563378647,32.4083162526367,"No","Urban","Small","Far",1206954.93306235
143.03943568375,14.8671616859501,"Yes","Urban","Medium","Near",1896979.14605715
290.653835353442,67.3566019331338,"No","Rural","Large","Far",2017053.21964546
211.356878932565,63.8346755178645,"Yes","Rural","Medium","Near",1832402.59692718
65.3156535816379,51.1604688095395,"Yes","Rural","Small","Near",1042711.26767273
152.486482122913,21.9671167297056,"No","Urban","Medium","Far",1871735.06072818
156.476283515804,27.1477080695331,"No","Urban","Medium","Far",2009517.643334
177.039521175902,85.5344170163153,"No","Rural","Medium","Far",1352132.70171344
162.399977690075,1.18327313335612,"Yes","Urban","Medium","Near",2098931.14768268
205.815345875453,53.4994210570585,"No","Rural","Medium","Near",1579086.7880219
84.9944827612489,30.154130793293,"No","Urban","Small","Far",1428060.37988287
276.986600202508,14.553982333513,"No","Urban","Large","Near",2802498.26236747
192.360818688758,67.1293432300445,"Yes","Rural","Medium","Far",1621225.85127649
187.070143478923,20.3057834084611,"No","Urban","Medium","Far",2153779.73628889
79.2069056304172,31.0281416482758,"No","Urban","Small","Far",1304878.64003901
240.507083083503,23.7635595962638,"No","Urban","Large","Far",2518647.97522646
169.592361676041,71.6566997650079,"No","Rural","Medium","Far",1322956.13996911
245.492228667717,94.8117325111525,"No","Rural","Large","Far",1720618.30323857
61.5066371508874,21.8943800282432,"Yes","Urban","Small","Far",1387348.96390779
254.961166949943,8.59579759836197,"No","Urban","Large","Near",2579166.33980125
117.352111858781,19.1752888362389,"No","Urban","Small","Far",1637890.63508106
120.712603628635,49.843225243967,"No","Rural","Small","Near",1070259.27157869
210.805389867164,64.4792143360246,"No","Rural","Medium","Near",1574420.2205864
287.029709445778,68.2516240316909,"No","Rural","Large","Far",1926845.99746294
51.7496136133559,9.99125767394435,"No","Urban","Small","Near",1169886.77352595
137.904418003745,43.3575064560864,"No","Rural","Medium","Near",1220554.97137424
154.761431226507,15.612663135631,"No","Urban","Medium","Near",1961705.19855172
164.46919926675,9.27338116453029,"Yes","Urban","Medium","Near",2068155.32588004
227.923144830856,7.38442972837947,"Yes","Urban","Large","Near",2554108.460827
279.962014418561,23.8053350676782,"No","Urban","Large","Far",2695436.73050075
206.777675147168,14.3149213732686,"No","Urban","Medium","Near",2239650.91646891
275.545444583986,21.2663884668145,"No","Urban","Large","Far",2685556.53311758
239.332289795857,20.8186524991179,"Yes","Urban","Large","Far",2594586.76382357
84.464591415599,2.69585839088541,"No","Urban","Small","Near",1403100.43083795
88.3137195021845,33.3273094019387,"No","Rural","Small","Near",987321.3470294
97.8280467214063,41.4754870173056,"No","Rural","Small","Near",1089420.62070534
158.296285150573,11.3227763404138,"Yes","Urban","Medium","Near",2052090.96109923
71.8048254610039,23.2386537248967,"Yes","Urban","Small","Far",1418042.30662951
105.945000262,74.7511694865534,"Yes","Rural","Small","Far",1183564.41400535
193.037169880699,48.8178480858915,"Yes","Rural","Medium","Near",1674593.80311874
150.042294594459,13.3726397367427,"No","Urban","Medium","Near",1863232.2739028
191.366345167626,16.4170752997743,"No","Urban","Medium","Far",2130403.82980438
257.405969675165,2.66968263767194,"No","Urban","Large","Near",2687524.49751929
210.528454871383,11.482699574437,"Yes","Urban","Medium","Near",2403870.49326544
147.874687926378,71.9954527996015,"No","Rural","Medium","Far",1315189.55223793
227.394963684492,75.607656398206,"No","Rural","Large","Far",1641184.64485877
77.206018276047,14.7712646733271,"No","Urban","Small","Near",1357700.54018384
118.405683559831,83.8223815051606,"No","Rural","Small","Far",1022934.14767287
198.466733167879,3.26523503940552,"No","Urban","Medium","Near",2273467.67591482
90.0462033576332,21.9367059287615,"No","Urban","Small","Far",1359820.77910208
263.357559696306,64.8787598108174,"No","Rural","Large","Near",1810435.62408254
261.934789433144,88.6415347782895,"Yes","Rural","Large","Far",1946972.56514359
169.471703132149,15.5801011800067,"No","Urban","Medium","Near",1926437.94912951
243.423030606937,9.73934713879135,"Yes","Urban","Large","Near",2653340.43142528
123.850020125974,3.91885603207629,"No","Urban","Small","Near",1768091.94026404
66.4070279570296,6.68428616714664,"No","Urban","Small","Near",1371924.89133346
160.133281210437,37.2277247306192,"No","Rural","Medium","Near",1334854.3173418
165.52471446339,37.1331036259653,"No","Rural","Medium","Near",1472301.52896191
135.233592544682,57.0764321507886,"No","Rural","Medium","Near",1178088.13939203
96.2850796757266,41.2759909377201,"No","Rural","Small","Near",1122919.29477073
176.749431714416,36.2491513916757,"Yes","Rural","Medium","Near",1588427.72032156
54.7977576614358,10.8830814561807,"No","Urban","Small","Near",1153909.77684705
243.421509873588,17.4239369091811,"Yes","Urban","Large","Far",2777645.64321774
189.916269807145,59.5019356475677,"Yes","Rural","Medium","Near",1605175.36358871
210.365659801755,11.2461445884546,"Yes","Urban","Medium","Near",2458043.69687622
167.108029662631,13.5989437672542,"No","Urban","Medium","Near",2042526.67562769
119.805952662136,65.1602459436981,"No","Rural","Small","Near",1143171.70873296
165.304142585956,43.5657856648322,"No","Rural","Medium","Near",1380894.55166875
248.184585431591,23.2199363043765,"No","Urban","Large","Far",2498003.38769429
196.391394082457,74.5959142025094,"No","Rural","Medium","Far",1381764.73687253
148.689746460877,11.684061223641,"No","Urban","Medium","Near",1900327.37110852
252.809337410145,77.7504899178166,"No","Rural","Large","Far",1748421.86882285
129.640773474239,94.5515199471265,"No","Rural","Small","Far",1094610.96831455
195.361834554933,4.1414555903757,"Yes","Urban","Medium","Near",2364241.51236733
163.872239482589,12.763529947144,"No","Urban","Medium","Near",1997865.89593373
117.200862453319,3.48261171858758,"Yes","Urban","Small","Near",1861902.57862689
188.794301194139,8.12342487869319,"No","Urban","Medium","Near",2138753.92618048
107.80772108119,32.0965612977743,"Yes","Urban","Small","Far",1660493.16755949
185.80822449876,4.7287821903592,"No","Urban","Medium","Near",2146813.20116605
161.892535293009,19.7312814398902,"No","Urban","Medium","Far",1921365.71654666
82.5720342225395,78.5604123189114,"Yes","Rural","Small","Far",1102241.76651817
205.43149568839,17.4181435713544,"No","Urban","Medium","Far",2288092.12195154
186.998570815194,92.1047523111338,"No","Rural","Medium","Far",1369804.13539009
87.3110534274019,14.2717067772755,"No","Urban","Small","Near",1511492.26328722
189.886467310134,41.6509997477988,"Yes","Rural","Medium","Near",1707486.10957115
156.721394113265,22.6993813238805,"Yes","Urban","Medium","Far",2056029.21048071
161.932524596341,65.9261024062289,"Yes","Rural","Medium","Near",1474603.04136786
258.323692902923,62.95855876524,"Yes","Rural","Large","Near",1916408.21491896
229.896820685826,16.5123049840331,"No","Urban","Large","Far",2403355.0489576
164.221688883845,10.215741870692,"Yes","Urban","Medium","Near",2096476.2357445
180.316065740772,6.03824526164681,"Yes","Urban","Medium","Near",2284555.45350849
110.614269401412,11.479978203075,"Yes","Urban","Small","Near",1750183.42082828
68.9652086701244,39.0405290637864,"No","Rural","Small","Near",851406.313915839
147.823772812262,60.0757721642731,"Yes","Rural","Medium","Near",1372813.77413639
53.2770539983176,15.9871388011379,"No","Urban","Small","Near",1192355.64279775
266.87486715382,12.8001986319432,"No","Urban","Large","Near",2638733.45124248
298.153918422759,64.9990569165675,"No","Rural","Large","Near",1983351.87123188
227.2138470551,37.0381191186607,"No","Rural","Large","Near",1675438.54370276
256.678872578777,65.1809071516618,"No","Rural","Large","Near",1816979.74693426
272.974067379255,28.0462592542171,"No","Urban","Large","Far",2799699.40610097
184.85268317163,18.6789704043185,"Yes","Urban","Medium","Far",2262932.67948718
188.828397961333,17.9273056228412,"No","Urban","Medium","Far",2100552.79934151
119.109970936552,20.4333700070856,"Yes","Urban","Small","Far",1726722.08350751
214.799481455702,7.92185467516538,"No","Urban","Medium","Near",2277165.57095112
110.858810611535,17.367116959882,"No","Urban","Small","Far",1657187.78801015
122.066551190801,33.1678181659663,"No","Rural","Small","Near",1190071.20394086
228.945239633322,1.88888509955723,"No","Urban","Large","Near",2507676.48212052
231.883408280555,56.6265296738129,"Yes","Rural","Large","Near",1904109.73531144
93.2607596740127,24.3170245605288,"Yes","Urban","Small","Far",1675849.26058167
126.577814703342,15.0265197491972,"No","Urban","Small","Near",1624205.27508224
142.476819176227,26.1176139001036,"No","Urban","Medium","Far",1680177.98607418
69.4303885800764,21.6560132027371,"No","Urban","Small","Far",1292934.92772155
228.287547198124,20.168316530413,"No","Urban","Large","Far",2341220.33461995
187.730682268739,6.74458066991065,"No","Urban","Medium","Near",2189548.59495065
83.9663490885869,85.6014096655417,"No","Rural","Small","Far",921411.517379879
293.540923518594,14.2676063848194,"Yes","Urban","Large","Near",3031242.58060731
190.490789723117,56.4027636469109,"No","Rural","Medium","Near",1487492.5594802
247.102345409803,70.4336350539234,"Yes","Rural","Large","Far",1926370.03411075
262.228521064389,98.8284447189653,"No","Rural","Large","Far",1806229.24027947
269.510443683248,47.7483922278043,"No","Rural","Large","Near",1956905.64133519
250.119093467947,89.599678752711,"No","Rural","Large","Far",1720799.88352397
210.037121619098,12.6604083196726,"Yes","Urban","Medium","Near",2385901.12011344
207.231940189376,16.5421161949635,"Yes","Urban","Medium","Far",2420376.71874208
117.852251173463,69.2668966692872,"No","Rural","Small","Far",1138695.80877509
57.4849563534372,31.0497027080273,"No","Urban","Small","Far",1179830.47125691
154.96605373919,6.68952417664696,"Yes","Urban","Medium","Near",2047495.642099
138.858667761087,13.1737602991052,"No","Urban","Medium","Near",1797579.70205751
148.08281349251,71.5523929416668,"Yes","Rural","Medium","Far",1394383.31568621
92.9842080920935,66.190770129906,"No","Rural","Small","Far",947626.258969834
129.910529835615,74.4804468803341,"Yes","Rural","Small","Far",1280864.64890105
153.388766059652,1.70431036455557,"No","Urban","Medium","Near",1946524.42775613
239.833924174309,11.317270325846,"No","Urban","Large","Near",2552947.45171334
117.972551274579,11.782784596202,"Yes","Urban","Small","Near",1849058.07108672
78.8956142612733,83.8993799936725,"No","Rural","Small","Far",850907.601937801
57.33415374998,18.7869116198272,"Yes","Urban","Small","Far",1322980.44473511
251.713824470062,76.9967388355872,"No","Rural","Large","Far",1655488.0733766
170.031609141733,64.5151409384562,"No","Rural","Medium","Near",1297216.7370411
251.561985071748,74.2450268229004,"No","Rural","Large","Far",1724851.9871531
69.7514204191975,88.9452021929901,"No","Rural","Small","Far",881357.190966717
78.834352386184,63.6840959842084,"Yes","Rural","Small","Near",1003387.71828713
82.35407237662,72.9648539109621,"No","Rural","Small","Far",871026.20754179
234.687135508284,77.9408458148828,"No","Rural","Large","Far",1581980.63495472
239.274633361492,9.46794616209809,"No","Urban","Large","Near",2528192.07387257
298.113827139605,29.0914167063311,"Yes","Urban","Large","Far",2914159.39426435
206.138246820774,21.433446098119,"Yes","Urban","Medium","Far",2458418.531962
122.172527143266,32.3746222539339,"No","Urban","Small","Far",1549977.66055476
99.9779435922392,71.3872167794034,"Yes","Rural","Small","Far",1197091.0410998
250.229462177958,25.8347029851284,"No","Urban","Large","Far",2483143.25861504
231.940677575767,31.8460909653222,"Yes","Urban","Large","Far",2550337.94237283
104.261993675027,24.59457642294,"No","Urban","Small","Far",1472552.1774665
236.059626343194,25.4428743398748,"Yes","Urban","Large","Far",2604972.12792258
266.663427068852,31.8295540874824,"No","Urban","Large","Far",2645205.05608618
182.351439096965,37.9635407612659,"Yes","Rural","Medium","Near",1657491.56255192
199.659636721481,32.6310028444277,"No","Rural","Medium","Near",1552408.6847729
284.40808308078,6.61303717910778,"No","Urban","Large","Near",2800711.30496356
287.681024591438,94.2612549598562,"No","Rural","Large","Far",1847302.82943584
215.133075322956,14.3188671688549,"No","Urban","Medium","Near",2269460.83845681
68.0716452305205,19.899063430028,"No","Urban","Small","Far",1232699.40150755
256.582894665189,13.9714477231028,"Yes","Urban","Large","Near",2835864.86243648
169.886019499972,81.3290274661267,"No","Rural","Medium","Far",1448732.11043229
147.807195852511,21.6442683144705,"No","Urban","Medium","Far",1839138.68529196
124.780693918001,72.2776810452342,"No","Rural","Small","Far",1166727.00122295
111.077062389813,5.86246763786767,"No","Urban","Small","Near",1600065.3585881
155.452532938216,31.3849768347573,"No","Urban","Medium","Far",1815012.31558981
284.442544227932,17.0195340282517,"Yes","Urban","Large","Far",2943312.84797277
116.121279145591,9.90338349738158,"No","Urban","Small","Near",1696851.34736004
192.142188502476,1.08512447332032,"No","Urban","Medium","Near",2139826.55105859
100.546141923405,11.1908490674105,"No","Urban","Small","Near",1589810.86183846
98.2014067238197,51.8412676308071,"No","Rural","Small","Near",1070497.7463611
229.65293629095,6.05152138427366,"No","Urban","Large","Near",2448650.87152979
128.379473881796,86.8826111470116,"No","Rural","Small","Far",1128116.86283098
84.5975318341516,18.5542704378022,"No","Urban","Small","Far",1453516.60833351
64.5076744374819,16.5774985845201,"No","Urban","Small","Far",1232031.85748726
282.774910284206,36.7222914745798,"No","Rural","Large","Near",2001913.17598436
192.084503022488,43.6357862123987,"No","Rural","Medium","Near",1449073.28801705
79.442590137478,13.9019447504543,"No","Urban","Small","Near",1348362.70680933
191.19862037478,8.08281696971972,"No","Urban","Medium","Near",2146708.51107468
185.064045723993,64.493931994075,"No","Rural","Medium","Near",1388896.6319173
254.920629621483,95.4195063217776,"Yes","Rural","Large","Far",1817379.38567365
225.744875974488,27.1228719089413,"No","Urban","Large","Far",2454706.52911492
